SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:4D,2020-07-25 22:05:35.088032,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-79
1,DC:A6:32:33:AD:4D,2020-07-25 22:05:36.105871,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-79
2,DC:A6:32:33:AD:4D,2020-07-25 22:05:37.143399,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
3,DC:A6:32:33:AD:4D,2020-07-25 22:05:38.038543,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
4,DC:A6:32:33:AD:4D,2020-07-25 22:05:39.640682,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
5,DC:A6:32:33:AD:4D,2020-07-25 22:05:40.220109,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
6,DC:A6:32:33:AD:4D,2020-07-25 22:05:41.052721,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
7,DC:A6:32:33:AD:4D,2020-07-25 22:05:42.426709,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-72
8,DC:A6:32:33:AD:4D,2020-07-25 22:05:43.196349,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
9,DC:A6:32:33:AD:4D,2020-07-25 22:05:44.272041,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
10,DC:A6:32:33:AD:4D,2020-07-25 22:05:46.003524,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
11,DC:A6:32:33:AD:4D,2020-07-25 22:05:47.331889,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-80
12,DC:A6:32:33:AD:4D,2020-07-25 22:05:48.183924,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-71
13,DC:A6:32:33:AD:4D,2020-07-25 22:05:49.064075,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-72
14,DC:A6:32:33:AD:4D,2020-07-25 22:05:50.091670,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-73
15,DC:A6:32:33:AD:4D,2020-07-25 22:05:51.093066,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
16,DC:A6:32:33:AD:4D,2020-07-25 22:05:52.572043,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
17,DC:A6:32:33:AD:4D,2020-07-25 22:05:53.117130,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-79
18,DC:A6:32:33:AD:4D,2020-07-25 22:05:54.518044,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-72
19,DC:A6:32:33:AD:4D,2020-07-25 22:05:55.049424,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
20,DC:A6:32:33:AD:4D,2020-07-25 22:05:56.360770,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
21,DC:A6:32:33:AD:4D,2020-07-25 22:05:57.275304,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-72
22,DC:A6:32:33:AD:4D,2020-07-25 22:05:58.084146,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-72
23,DC:A6:32:33:AD:4D,2020-07-25 22:05:59.839622,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-79
24,DC:A6:32:33:AD:4D,2020-07-25 22:06:00.005773,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
25,DC:A6:32:33:AD:4D,2020-07-25 22:06:02.011121,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
26,DC:A6:32:33:AD:4D,2020-07-25 22:06:03.078683,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-80
27,DC:A6:32:33:AD:4D,2020-07-25 22:06:04.058809,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-72
28,DC:A6:32:33:AD:4D,2020-07-25 22:06:05.176051,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
29,DC:A6:32:33:AD:4D,2020-07-25 22:06:06.002242,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
30,DC:A6:32:33:AD:4D,2020-07-25 22:06:07.101168,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-80
31,DC:A6:32:33:AD:4D,2020-07-25 22:06:08.533380,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-72
32,DC:A6:32:33:AD:4D,2020-07-25 22:06:10.542319,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
33,DC:A6:32:33:AD:4D,2020-07-25 22:06:11.031149,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
34,DC:A6:32:33:AD:4D,2020-07-25 22:06:13.036415,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
35,DC:A6:32:33:AD:4D,2020-07-25 22:06:14.350350,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
36,DC:A6:32:33:AD:4D,2020-07-25 22:06:15.182961,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-72
37,DC:A6:32:33:AD:4D,2020-07-25 22:06:17.188344,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
38,DC:A6:32:33:AD:4D,2020-07-25 22:06:18.138403,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
39,DC:A6:32:33:AD:4D,2020-07-25 22:06:19.681128,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-79
40,DC:A6:32:33:AD:4D,2020-07-25 22:06:20.057400,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
41,DC:A6:32:33:AD:4D,2020-07-25 22:06:21.211326,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
42,DC:A6:32:33:AD:4D,2020-07-25 22:06:22.040268,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-79
43,DC:A6:32:33:AD:4D,2020-07-25 22:06:23.400598,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
44,DC:A6:32:33:AD:4D,2020-07-25 22:06:24.491912,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-79
45,DC:A6:32:33:AD:4D,2020-07-25 22:06:25.048241,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
46,DC:A6:32:33:AD:4D,2020-07-25 22:06:26.923520,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
47,DC:A6:32:33:AD:4D,2020-07-25 22:06:27.013430,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
48,DC:A6:32:33:AD:4D,2020-07-25 22:06:28.081101,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
49,DC:A6:32:33:AD:4D,2020-07-25 22:06:29.112342,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-79
50,DC:A6:32:33:AD:4D,2020-07-25 22:06:30.065779,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-77
51,DC:A6:32:33:AD:4D,2020-07-25 22:06:32.070478,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-79
52,DC:A6:32:33:AD:4D,2020-07-25 22:06:33.098051,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-73
53,DC:A6:32:33:AD:4D,2020-07-25 22:06:34.468301,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-79
54,DC:A6:32:33:AD:4D,2020-07-25 22:06:35.230884,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
55,DC:A6:32:33:AD:4D,2020-07-25 22:06:36.744821,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
56,DC:A6:32:33:AD:4D,2020-07-25 22:06:37.049922,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-72
57,DC:A6:32:33:AD:4D,2020-07-25 22:06:38.350073,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-79
58,DC:A6:32:33:AD:4D,2020-07-25 22:06:39.055745,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
59,DC:A6:32:33:AD:4D,2020-07-25 22:06:40.066598,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-72
60,DC:A6:32:33:AD:4D,2020-07-25 22:06:42.071827,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-72
61,DC:A6:32:33:AD:4D,2020-07-25 22:06:44.077162,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-72
62,DC:A6:32:33:AD:4D,2020-07-25 22:06:45.408679,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-79
63,DC:A6:32:33:AD:4D,2020-07-25 22:06:46.321207,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-72
64,DC:A6:32:33:AD:4D,2020-07-25 22:06:48.326455,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-72
65,DC:A6:32:33:AD:4D,2020-07-25 22:06:49.031538,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-79
66,DC:A6:32:33:AD:4D,2020-07-25 22:06:50.575188,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-72
67,DC:A6:32:33:AD:4D,2020-07-25 22:06:51.180622,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-79
68,DC:A6:32:33:AD:4D,2020-07-25 22:06:52.079451,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
69,DC:A6:32:33:AD:4D,2020-07-25 22:06:53.111456,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-81
70,DC:A6:32:33:AD:4D,2020-07-25 22:06:54.087397,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
71,DC:A6:32:33:AD:4D,2020-07-25 22:06:55.609073,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-79
72,DC:A6:32:33:AD:4D,2020-07-25 22:06:56.285148,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
73,DC:A6:32:33:AD:4D,2020-07-25 22:06:58.022742,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-72
74,DC:A6:32:33:AD:4D,2020-07-25 22:06:59.243013,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-72
75,DC:A6:32:33:AD:4D,2020-07-25 22:07:00.032400,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-79
76,DC:A6:32:33:AD:4D,2020-07-25 22:07:01.178268,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-72
77,DC:A6:32:33:AD:4D,2020-07-25 22:07:03.183628,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
78,DC:A6:32:33:AD:4D,2020-07-25 22:07:04.181749,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
79,DC:A6:32:33:AD:4D,2020-07-25 22:07:05.278116,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
80,DC:A6:32:33:AD:4D,2020-07-25 22:07:07.282879,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
81,DC:A6:32:33:AD:4D,2020-07-25 22:07:08.015424,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-79
82,DC:A6:32:33:AD:4D,2020-07-25 22:07:09.676875,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
83,DC:A6:32:33:AD:4D,2020-07-25 22:07:11.682135,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
84,DC:A6:32:33:AD:4D,2020-07-25 22:07:12.054659,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-72
85,DC:A6:32:33:AD:4D,2020-07-25 22:07:14.060085,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-79
86,DC:A6:32:33:AD:4D,2020-07-25 22:07:16.065238,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
87,DC:A6:32:33:AD:4D,2020-07-25 22:07:18.070514,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
88,DC:A6:32:33:AD:4D,2020-07-25 22:07:19.322077,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
89,DC:A6:32:33:AD:4D,2020-07-25 22:07:20.179621,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-77
90,DC:A6:32:33:AD:4D,2020-07-25 22:07:21.011494,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-72
91,DC:A6:32:33:AD:4D,2020-07-25 22:07:22.116102,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-71
92,DC:A6:32:33:AD:4D,2020-07-25 22:07:23.083792,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-72
93,DC:A6:32:33:AD:4D,2020-07-25 22:07:24.213838,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-72
94,DC:A6:32:33:AD:4D,2020-07-25 22:07:25.430307,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-72
95,DC:A6:32:33:AD:4D,2020-07-25 22:07:26.052836,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
96,DC:A6:32:33:AD:4D,2020-07-25 22:07:27.330524,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-72
97,DC:A6:32:33:AD:4D,2020-07-25 22:07:28.090563,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
98,DC:A6:32:33:AD:4D,2020-07-25 22:07:29.215724,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-80
99,DC:A6:32:33:AD:4D,2020-07-25 22:07:30.035836,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
100,DC:A6:32:33:AD:4D,2020-07-25 22:07:32.041205,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-77
101,DC:A6:32:33:AD:4D,2020-07-25 22:07:33.087506,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-79
102,DC:A6:32:33:AD:4D,2020-07-25 22:07:34.154489,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-78
103,DC:A6:32:33:AD:4D,2020-07-25 22:07:35.005858,7b630bbc-cee4-11ea-868e-dca63233ad4b,1,1,1,-77
