SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:4D,2020-07-25 21:40:50.582686,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-77
1,DC:A6:32:33:AD:4D,2020-07-25 21:40:52.006780,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-76
2,DC:A6:32:33:AD:4D,2020-07-25 21:40:53.126310,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-83
3,DC:A6:32:33:AD:4D,2020-07-25 21:40:55.130620,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-77
4,DC:A6:32:33:AD:4D,2020-07-25 21:40:57.136242,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-82
5,DC:A6:32:33:AD:4D,2020-07-25 21:40:58.201917,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-82
6,DC:A6:32:33:AD:4D,2020-07-25 21:40:59.094038,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-82
7,DC:A6:32:33:AD:4D,2020-07-25 21:41:00.012489,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-77
8,DC:A6:32:33:AD:4D,2020-07-25 21:41:01.110823,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-82
9,DC:A6:32:33:AD:4D,2020-07-25 21:41:03.115032,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-76
10,DC:A6:32:33:AD:4D,2020-07-25 21:41:04.040907,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-77
11,DC:A6:32:33:AD:4D,2020-07-25 21:41:05.557878,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-82
12,DC:A6:32:33:AD:4D,2020-07-25 21:41:06.295065,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-82
13,DC:A6:32:33:AD:4D,2020-07-25 21:41:07.178549,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-83
14,DC:A6:32:33:AD:4D,2020-07-25 21:41:08.927905,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-85
15,DC:A6:32:33:AD:4D,2020-07-25 21:41:09.092770,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-79
16,DC:A6:32:33:AD:4D,2020-07-25 21:41:10.227393,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-79
17,DC:A6:32:33:AD:4D,2020-07-25 21:41:11.057072,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-84
18,DC:A6:32:33:AD:4D,2020-07-25 21:41:12.160437,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-77
19,DC:A6:32:33:AD:4D,2020-07-25 21:41:13.161381,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-84
20,DC:A6:32:33:AD:4D,2020-07-25 21:41:14.091001,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-84
21,DC:A6:32:33:AD:4D,2020-07-25 21:41:15.023173,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-85
22,DC:A6:32:33:AD:4D,2020-07-25 21:41:16.487654,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-82
23,DC:A6:32:33:AD:4D,2020-07-25 21:41:17.002450,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-84
24,DC:A6:32:33:AD:4D,2020-07-25 21:41:19.006874,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-76
25,DC:A6:32:33:AD:4D,2020-07-25 21:41:21.011234,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-79
26,DC:A6:32:33:AD:4D,2020-07-25 21:41:22.358251,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-79
27,DC:A6:32:33:AD:4D,2020-07-25 21:41:23.462734,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-83
28,DC:A6:32:33:AD:4D,2020-07-25 21:41:24.292480,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-79
29,DC:A6:32:33:AD:4D,2020-07-25 21:41:25.667071,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-83
30,DC:A6:32:33:AD:4D,2020-07-25 21:41:27.672539,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-83
31,DC:A6:32:33:AD:4D,2020-07-25 21:41:28.116128,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-77
32,DC:A6:32:33:AD:4D,2020-07-25 21:41:30.120586,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-76
33,DC:A6:32:33:AD:4D,2020-07-25 21:41:32.124842,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-79
34,DC:A6:32:33:AD:4D,2020-07-25 21:41:33.084422,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-84
35,DC:A6:32:33:AD:4D,2020-07-25 21:41:35.088752,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-76
36,DC:A6:32:33:AD:4D,2020-07-25 21:41:37.093087,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-84
37,DC:A6:32:33:AD:4D,2020-07-25 21:41:38.464518,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-79
38,DC:A6:32:33:AD:4D,2020-07-25 21:41:40.469460,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-79
39,DC:A6:32:33:AD:4D,2020-07-25 21:41:42.475056,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-79
40,DC:A6:32:33:AD:4D,2020-07-25 21:41:43.264761,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-79
41,DC:A6:32:33:AD:4D,2020-07-25 21:41:45.269182,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-80
42,DC:A6:32:33:AD:4D,2020-07-25 21:41:46.320611,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-83
43,DC:A6:32:33:AD:4D,2020-07-25 21:41:47.609796,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-80
44,DC:A6:32:33:AD:4D,2020-07-25 21:41:48.746867,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-83
45,DC:A6:32:33:AD:4D,2020-07-25 21:41:49.026146,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-77
46,DC:A6:32:33:AD:4D,2020-07-25 21:41:50.125393,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-76
47,DC:A6:32:33:AD:4D,2020-07-25 21:41:51.544000,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-78
48,DC:A6:32:33:AD:4D,2020-07-25 21:41:52.023831,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-77
49,DC:A6:32:33:AD:4D,2020-07-25 21:41:54.028618,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-77
50,DC:A6:32:33:AD:4D,2020-07-25 21:41:55.105893,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-77
51,DC:A6:32:33:AD:4D,2020-07-25 21:41:57.110621,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-79
52,DC:A6:32:33:AD:4D,2020-07-25 21:41:58.122966,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-84
53,DC:A6:32:33:AD:4D,2020-07-25 21:41:59.092990,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-84
54,DC:A6:32:33:AD:4D,2020-07-25 21:42:01.097616,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-80
55,DC:A6:32:33:AD:4D,2020-07-25 21:42:03.103431,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-77
56,DC:A6:32:33:AD:4D,2020-07-25 21:42:04.165492,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-77
57,DC:A6:32:33:AD:4D,2020-07-25 21:42:06.170506,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-81
58,DC:A6:32:33:AD:4D,2020-07-25 21:42:07.326431,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-80
59,DC:A6:32:33:AD:4D,2020-07-25 21:42:08.257522,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-76
60,DC:A6:32:33:AD:4D,2020-07-25 21:42:09.084235,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-80
61,DC:A6:32:33:AD:4D,2020-07-25 21:42:10.156024,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-82
62,DC:A6:32:33:AD:4D,2020-07-25 21:42:11.207030,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-77
63,DC:A6:32:33:AD:4D,2020-07-25 21:42:12.103124,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-77
64,DC:A6:32:33:AD:4D,2020-07-25 21:42:14.107776,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-82
65,DC:A6:32:33:AD:4D,2020-07-25 21:42:15.125709,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-76
66,DC:A6:32:33:AD:4D,2020-07-25 21:42:16.225089,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-82
67,DC:A6:32:33:AD:4D,2020-07-25 21:42:17.054122,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-79
68,DC:A6:32:33:AD:4D,2020-07-25 21:42:18.148932,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-83
69,DC:A6:32:33:AD:4D,2020-07-25 21:42:20.154226,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-78
70,DC:A6:32:33:AD:4D,2020-07-25 21:42:21.190313,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-77
71,DC:A6:32:33:AD:4D,2020-07-25 21:42:22.016391,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-80
72,DC:A6:32:33:AD:4D,2020-07-25 21:42:23.261351,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-79
73,DC:A6:32:33:AD:4D,2020-07-25 21:42:24.233518,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-76
74,DC:A6:32:33:AD:4D,2020-07-25 21:42:25.223327,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-79
75,DC:A6:32:33:AD:4D,2020-07-25 21:42:27.227988,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-79
76,DC:A6:32:33:AD:4D,2020-07-25 21:42:28.257883,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-81
77,DC:A6:32:33:AD:4D,2020-07-25 21:42:29.167765,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-82
78,DC:A6:32:33:AD:4D,2020-07-25 21:42:30.513698,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-83
79,DC:A6:32:33:AD:4D,2020-07-25 21:42:31.148521,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-80
80,DC:A6:32:33:AD:4D,2020-07-25 21:42:32.522055,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-81
81,DC:A6:32:33:AD:4D,2020-07-25 21:42:33.041917,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-80
82,DC:A6:32:33:AD:4D,2020-07-25 21:42:35.046614,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-80
83,DC:A6:32:33:AD:4D,2020-07-25 21:42:36.023970,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-78
84,DC:A6:32:33:AD:4D,2020-07-25 21:42:38.028503,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-77
85,DC:A6:32:33:AD:4D,2020-07-25 21:42:40.033132,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-77
86,DC:A6:32:33:AD:4D,2020-07-25 21:42:42.037813,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-84
87,DC:A6:32:33:AD:4D,2020-07-25 21:42:43.250041,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-79
88,DC:A6:32:33:AD:4D,2020-07-25 21:42:44.477257,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-84
89,DC:A6:32:33:AD:4D,2020-07-25 21:42:45.093995,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-80
90,DC:A6:32:33:AD:4D,2020-07-25 21:42:46.199452,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-80
91,DC:A6:32:33:AD:4D,2020-07-25 21:42:47.029257,059518b0-cee1-11ea-bd56-dca63233ad4b,1,1,1,-84
