SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:4D,2020-07-25 22:08:38.245292,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-82
1,DC:A6:32:33:AD:4D,2020-07-25 22:08:39.130154,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-79
2,DC:A6:32:33:AD:4D,2020-07-25 22:08:40.642717,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-77
3,DC:A6:32:33:AD:4D,2020-07-25 22:08:41.066413,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-79
4,DC:A6:32:33:AD:4D,2020-07-25 22:08:42.130307,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-77
5,DC:A6:32:33:AD:4D,2020-07-25 22:08:43.836913,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-75
6,DC:A6:32:33:AD:4D,2020-07-25 22:08:44.051775,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-82
7,DC:A6:32:33:AD:4D,2020-07-25 22:08:45.432585,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-74
8,DC:A6:32:33:AD:4D,2020-07-25 22:08:46.257044,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-78
9,DC:A6:32:33:AD:4D,2020-07-25 22:08:47.090951,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-74
10,DC:A6:32:33:AD:4D,2020-07-25 22:08:48.804942,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-75
11,DC:A6:32:33:AD:4D,2020-07-25 22:08:49.015187,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-83
12,DC:A6:32:33:AD:4D,2020-07-25 22:08:51.020247,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-77
13,DC:A6:32:33:AD:4D,2020-07-25 22:08:53.025455,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-78
14,DC:A6:32:33:AD:4D,2020-07-25 22:08:54.246466,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-79
15,DC:A6:32:33:AD:4D,2020-07-25 22:08:56.250930,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-74
16,DC:A6:32:33:AD:4D,2020-07-25 22:08:57.503586,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-78
17,DC:A6:32:33:AD:4D,2020-07-25 22:08:58.038602,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-82
18,DC:A6:32:33:AD:4D,2020-07-25 22:09:00.047283,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-74
19,DC:A6:32:33:AD:4D,2020-07-25 22:09:01.170290,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-81
20,DC:A6:32:33:AD:4D,2020-07-25 22:09:02.109151,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-78
21,DC:A6:32:33:AD:4D,2020-07-25 22:09:03.359557,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-78
22,DC:A6:32:33:AD:4D,2020-07-25 22:09:04.214520,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-78
23,DC:A6:32:33:AD:4D,2020-07-25 22:09:06.219821,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-74
24,DC:A6:32:33:AD:4D,2020-07-25 22:09:07.194918,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-79
25,DC:A6:32:33:AD:4D,2020-07-25 22:09:08.049988,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-74
26,DC:A6:32:33:AD:4D,2020-07-25 22:09:09.143764,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-79
27,DC:A6:32:33:AD:4D,2020-07-25 22:09:11.027223,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-78
28,DC:A6:32:33:AD:4D,2020-07-25 22:09:12.553075,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-74
29,DC:A6:32:33:AD:4D,2020-07-25 22:09:13.173019,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-74
30,DC:A6:32:33:AD:4D,2020-07-25 22:09:14.063150,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-82
31,DC:A6:32:33:AD:4D,2020-07-25 22:09:15.163319,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-78
32,DC:A6:32:33:AD:4D,2020-07-25 22:09:16.010985,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-81
33,DC:A6:32:33:AD:4D,2020-07-25 22:09:18.016216,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-78
34,DC:A6:32:33:AD:4D,2020-07-25 22:09:19.937077,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-74
35,DC:A6:32:33:AD:4D,2020-07-25 22:09:20.002637,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-82
36,DC:A6:32:33:AD:4D,2020-07-25 22:09:21.227184,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-77
37,DC:A6:32:33:AD:4D,2020-07-25 22:09:23.231960,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-81
38,DC:A6:32:33:AD:4D,2020-07-25 22:09:24.337583,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-73
39,DC:A6:32:33:AD:4D,2020-07-25 22:09:25.592150,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-79
40,DC:A6:32:33:AD:4D,2020-07-25 22:09:26.143501,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-81
41,DC:A6:32:33:AD:4D,2020-07-25 22:09:27.562399,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-81
42,DC:A6:32:33:AD:4D,2020-07-25 22:09:28.594996,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-82
43,DC:A6:32:33:AD:4D,2020-07-25 22:09:29.152565,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-76
44,DC:A6:32:33:AD:4D,2020-07-25 22:09:30.121443,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-81
45,DC:A6:32:33:AD:4D,2020-07-25 22:09:31.214115,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-74
46,DC:A6:32:33:AD:4D,2020-07-25 22:09:32.843103,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-74
47,DC:A6:32:33:AD:4D,2020-07-25 22:09:33.068062,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-77
48,DC:A6:32:33:AD:4D,2020-07-25 22:09:34.205715,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-78
49,DC:A6:32:33:AD:4D,2020-07-25 22:09:35.217084,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-82
50,DC:A6:32:33:AD:4D,2020-07-25 22:09:36.133456,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-82
51,DC:A6:32:33:AD:4D,2020-07-25 22:09:37.724931,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-78
52,DC:A6:32:33:AD:4D,2020-07-25 22:09:38.021209,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-78
53,DC:A6:32:33:AD:4D,2020-07-25 22:09:39.247670,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-73
54,DC:A6:32:33:AD:4D,2020-07-25 22:09:40.169038,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-78
55,DC:A6:32:33:AD:4D,2020-07-25 22:09:41.277893,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-81
56,DC:A6:32:33:AD:4D,2020-07-25 22:09:42.072332,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-82
57,DC:A6:32:33:AD:4D,2020-07-25 22:09:44.077024,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-83
58,DC:A6:32:33:AD:4D,2020-07-25 22:09:45.419756,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-78
59,DC:A6:32:33:AD:4D,2020-07-25 22:09:46.037312,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-78
60,DC:A6:32:33:AD:4D,2020-07-25 22:09:48.042527,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-77
61,DC:A6:32:33:AD:4D,2020-07-25 22:09:49.142657,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-82
62,DC:A6:32:33:AD:4D,2020-07-25 22:09:51.147977,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-77
63,DC:A6:32:33:AD:4D,2020-07-25 22:09:52.118016,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-73
64,DC:A6:32:33:AD:4D,2020-07-25 22:09:53.163133,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-77
65,DC:A6:32:33:AD:4D,2020-07-25 22:09:55.168390,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-82
66,DC:A6:32:33:AD:4D,2020-07-25 22:09:56.199878,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-78
67,DC:A6:32:33:AD:4D,2020-07-25 22:09:57.031208,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-74
68,DC:A6:32:33:AD:4D,2020-07-25 22:09:58.441331,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-78
69,DC:A6:32:33:AD:4D,2020-07-25 22:09:59.172009,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-74
70,DC:A6:32:33:AD:4D,2020-07-25 22:10:01.176037,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-73
71,DC:A6:32:33:AD:4D,2020-07-25 22:10:03.180845,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-82
72,DC:A6:32:33:AD:4D,2020-07-25 22:10:04.877762,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-78
73,DC:A6:32:33:AD:4D,2020-07-25 22:10:05.016480,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-73
74,DC:A6:32:33:AD:4D,2020-07-25 22:10:06.107322,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-74
75,DC:A6:32:33:AD:4D,2020-07-25 22:10:07.209331,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-78
76,DC:A6:32:33:AD:4D,2020-07-25 22:10:08.693607,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-78
77,DC:A6:32:33:AD:4D,2020-07-25 22:10:09.054004,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-78
78,DC:A6:32:33:AD:4D,2020-07-25 22:10:10.709287,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-77
79,DC:A6:32:33:AD:4D,2020-07-25 22:10:11.243742,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-82
80,DC:A6:32:33:AD:4D,2020-07-25 22:10:12.331835,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-83
81,DC:A6:32:33:AD:4D,2020-07-25 22:10:13.002875,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-74
82,DC:A6:32:33:AD:4D,2020-07-25 22:10:14.305126,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-74
83,DC:A6:32:33:AD:4D,2020-07-25 22:10:15.938981,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-74
84,DC:A6:32:33:AD:4D,2020-07-25 22:10:16.007381,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-79
85,DC:A6:32:33:AD:4D,2020-07-25 22:10:17.038345,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-74
86,DC:A6:32:33:AD:4D,2020-07-25 22:10:18.076408,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-78
87,DC:A6:32:33:AD:4D,2020-07-25 22:10:19.049842,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-77
88,DC:A6:32:33:AD:4D,2020-07-25 22:10:20.124199,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-81
89,DC:A6:32:33:AD:4D,2020-07-25 22:10:21.068334,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-78
90,DC:A6:32:33:AD:4D,2020-07-25 22:10:22.106402,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-77
91,DC:A6:32:33:AD:4D,2020-07-25 22:10:24.111032,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-77
92,DC:A6:32:33:AD:4D,2020-07-25 22:10:26.116028,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-78
93,DC:A6:32:33:AD:4D,2020-07-25 22:10:28.120255,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-73
94,DC:A6:32:33:AD:4D,2020-07-25 22:10:29.184263,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-78
95,DC:A6:32:33:AD:4D,2020-07-25 22:10:30.277132,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-78
96,DC:A6:32:33:AD:4D,2020-07-25 22:10:32.282341,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-78
97,DC:A6:32:33:AD:4D,2020-07-25 22:10:33.047145,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-78
98,DC:A6:32:33:AD:4D,2020-07-25 22:10:34.036778,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-79
99,DC:A6:32:33:AD:4D,2020-07-25 22:10:35.010247,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-78
100,DC:A6:32:33:AD:4D,2020-07-25 22:10:36.096775,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-77
101,DC:A6:32:33:AD:4D,2020-07-25 22:10:37.402732,e83d9f36-cee4-11ea-8a11-dca63233ad4b,1,1,1,-73
