SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:4D,2020-07-25 21:29:04.209062,624bf4ae-cedf-11ea-a4a3-dca63233ad4b,1,1,1,-81
1,DC:A6:32:33:AD:4D,2020-07-25 21:29:06.213662,624bf4ae-cedf-11ea-a4a3-dca63233ad4b,1,1,1,-82
2,DC:A6:32:33:AD:4D,2020-07-25 21:29:07.339863,624bf4ae-cedf-11ea-a4a3-dca63233ad4b,1,1,1,-80
3,DC:A6:32:33:AD:4D,2020-07-25 21:29:08.717990,624bf4ae-cedf-11ea-a4a3-dca63233ad4b,1,1,1,-81
4,DC:A6:32:33:AD:4D,2020-07-25 21:29:09.058598,624bf4ae-cedf-11ea-a4a3-dca63233ad4b,1,1,1,-78
5,DC:A6:32:33:AD:4D,2020-07-25 21:29:10.366085,624bf4ae-cedf-11ea-a4a3-dca63233ad4b,1,1,1,-79
6,DC:A6:32:33:AD:4D,2020-07-25 21:29:11.389886,624bf4ae-cedf-11ea-a4a3-dca63233ad4b,1,1,1,-80
7,DC:A6:32:33:AD:4D,2020-07-25 21:29:12.002349,624bf4ae-cedf-11ea-a4a3-dca63233ad4b,1,1,1,-79
8,DC:A6:32:33:AD:4D,2020-07-25 21:29:13.670176,624bf4ae-cedf-11ea-a4a3-dca63233ad4b,1,1,1,-81
9,DC:A6:32:33:AD:4D,2020-07-25 21:29:14.138781,624bf4ae-cedf-11ea-a4a3-dca63233ad4b,1,1,1,-83
10,DC:A6:32:33:AD:4D,2020-07-25 21:29:15.056336,624bf4ae-cedf-11ea-a4a3-dca63233ad4b,1,1,1,-79
11,DC:A6:32:33:AD:4D,2020-07-25 21:29:16.341263,624bf4ae-cedf-11ea-a4a3-dca63233ad4b,1,1,1,-81
12,DC:A6:32:33:AD:4D,2020-07-25 21:29:17.068732,624bf4ae-cedf-11ea-a4a3-dca63233ad4b,1,1,1,-82
13,DC:A6:32:33:AD:4D,2020-07-25 21:29:19.073838,624bf4ae-cedf-11ea-a4a3-dca63233ad4b,1,1,1,-81
14,DC:A6:32:33:AD:4D,2020-07-25 21:29:20.719106,624bf4ae-cedf-11ea-a4a3-dca63233ad4b,1,1,1,-82
15,DC:A6:32:33:AD:4D,2020-07-25 21:29:21.191444,624bf4ae-cedf-11ea-a4a3-dca63233ad4b,1,1,1,-81
16,DC:A6:32:33:AD:4D,2020-07-25 21:29:22.897829,624bf4ae-cedf-11ea-a4a3-dca63233ad4b,1,1,1,-79
