SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:4D,2020-07-26 18:51:32.909399,844f67ee-cf92-11ea-bdde-dca63233ad4b,1,1,1,-70
1,DC:A6:32:33:AD:4D,2020-07-26 18:51:33.022354,844f67ee-cf92-11ea-bdde-dca63233ad4b,1,1,1,-69
2,DC:A6:32:33:AD:4D,2020-07-26 18:51:34.005017,844f67ee-cf92-11ea-bdde-dca63233ad4b,1,1,1,-70
3,DC:A6:32:33:AD:4D,2020-07-26 18:51:35.349451,844f67ee-cf92-11ea-bdde-dca63233ad4b,1,1,1,-70
4,DC:A6:32:33:AD:4D,2020-07-26 18:51:37.353850,844f67ee-cf92-11ea-bdde-dca63233ad4b,1,1,1,-66
5,DC:A6:32:33:AD:4D,2020-07-26 18:51:38.307614,844f67ee-cf92-11ea-bdde-dca63233ad4b,1,1,1,-70
6,DC:A6:32:33:AD:4D,2020-07-26 18:51:39.322593,844f67ee-cf92-11ea-bdde-dca63233ad4b,1,1,1,-66
7,DC:A6:32:33:AD:4D,2020-07-26 18:51:40.121314,844f67ee-cf92-11ea-bdde-dca63233ad4b,1,1,1,-66
8,DC:A6:32:33:AD:4D,2020-07-26 18:51:42.023193,844f67ee-cf92-11ea-bdde-dca63233ad4b,1,1,1,-69
9,DC:A6:32:33:AD:4D,2020-07-26 18:51:43.455048,844f67ee-cf92-11ea-bdde-dca63233ad4b,1,1,1,-69
10,DC:A6:32:33:AD:4D,2020-07-26 18:51:44.737607,844f67ee-cf92-11ea-bdde-dca63233ad4b,1,1,1,-70
11,DC:A6:32:33:AD:4D,2020-07-26 18:51:45.008747,844f67ee-cf92-11ea-bdde-dca63233ad4b,1,1,1,-66
12,DC:A6:32:33:AD:4D,2020-07-26 18:51:47.013774,844f67ee-cf92-11ea-bdde-dca63233ad4b,1,1,1,-70
13,DC:A6:32:33:AD:4D,2020-07-26 18:51:48.024448,844f67ee-cf92-11ea-bdde-dca63233ad4b,1,1,1,-66
14,DC:A6:32:33:AD:4D,2020-07-26 18:51:49.623789,844f67ee-cf92-11ea-bdde-dca63233ad4b,1,1,1,-70
15,DC:A6:32:33:AD:4D,2020-07-26 18:51:50.037514,844f67ee-cf92-11ea-bdde-dca63233ad4b,1,1,1,-70
16,DC:A6:32:33:AD:4D,2020-07-26 18:51:52.042659,844f67ee-cf92-11ea-bdde-dca63233ad4b,1,1,1,-66
17,DC:A6:32:33:AD:4D,2020-07-26 18:51:53.262519,844f67ee-cf92-11ea-bdde-dca63233ad4b,1,1,1,-69
18,DC:A6:32:33:AD:4D,2020-07-26 18:51:54.008682,844f67ee-cf92-11ea-bdde-dca63233ad4b,1,1,1,-68
19,DC:A6:32:33:AD:4D,2020-07-26 18:51:56.013801,844f67ee-cf92-11ea-bdde-dca63233ad4b,1,1,1,-70
20,DC:A6:32:33:AD:4D,2020-07-26 18:51:57.118706,844f67ee-cf92-11ea-bdde-dca63233ad4b,1,1,1,-66
21,DC:A6:32:33:AD:4D,2020-07-26 18:51:58.044974,844f67ee-cf92-11ea-bdde-dca63233ad4b,1,1,1,-69
22,DC:A6:32:33:AD:4D,2020-07-26 18:51:59.109912,844f67ee-cf92-11ea-bdde-dca63233ad4b,1,1,1,-66
23,DC:A6:32:33:AD:4D,2020-07-26 18:52:00.158673,844f67ee-cf92-11ea-bdde-dca63233ad4b,1,1,1,-67
24,DC:A6:32:33:AD:4D,2020-07-26 18:52:01.263756,844f67ee-cf92-11ea-bdde-dca63233ad4b,1,1,1,-68
