SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:4D,2020-07-26 17:23:11.405224,286a975c-cf86-11ea-a75b-dca63233ad4b,1,1,1,-79
1,DC:A6:32:33:AD:4D,2020-07-26 17:23:12.044150,286a975c-cf86-11ea-a75b-dca63233ad4b,1,1,1,-86
2,DC:A6:32:33:AD:4D,2020-07-26 17:23:13.644322,286a975c-cf86-11ea-a75b-dca63233ad4b,1,1,1,-80
3,DC:A6:32:33:AD:4D,2020-07-26 17:23:14.165509,286a975c-cf86-11ea-a75b-dca63233ad4b,1,1,1,-84
4,DC:A6:32:33:AD:4D,2020-07-26 17:23:16.169617,286a975c-cf86-11ea-a75b-dca63233ad4b,1,1,1,-80
5,DC:A6:32:33:AD:4D,2020-07-26 17:23:17.244561,286a975c-cf86-11ea-a75b-dca63233ad4b,1,1,1,-84
6,DC:A6:32:33:AD:4D,2020-07-26 17:23:18.225797,286a975c-cf86-11ea-a75b-dca63233ad4b,1,1,1,-73
7,DC:A6:32:33:AD:4D,2020-07-26 17:23:20.225832,286a975c-cf86-11ea-a75b-dca63233ad4b,1,1,1,-78
8,DC:A6:32:33:AD:4D,2020-07-26 17:23:22.193433,286a975c-cf86-11ea-a75b-dca63233ad4b,1,1,1,-73
9,DC:A6:32:33:AD:4D,2020-07-26 17:23:23.176052,286a975c-cf86-11ea-a75b-dca63233ad4b,1,1,1,-78
10,DC:A6:32:33:AD:4D,2020-07-26 17:23:24.306035,286a975c-cf86-11ea-a75b-dca63233ad4b,1,1,1,-84
11,DC:A6:32:33:AD:4D,2020-07-26 17:23:25.022326,286a975c-cf86-11ea-a75b-dca63233ad4b,1,1,1,-73
12,DC:A6:32:33:AD:4D,2020-07-26 17:23:26.521751,286a975c-cf86-11ea-a75b-dca63233ad4b,1,1,1,-73
13,DC:A6:32:33:AD:4D,2020-07-26 17:23:27.026133,286a975c-cf86-11ea-a75b-dca63233ad4b,1,1,1,-84
14,DC:A6:32:33:AD:4D,2020-07-26 17:23:28.327679,286a975c-cf86-11ea-a75b-dca63233ad4b,1,1,1,-78
15,DC:A6:32:33:AD:4D,2020-07-26 17:23:29.035706,286a975c-cf86-11ea-a75b-dca63233ad4b,1,1,1,-79
16,DC:A6:32:33:AD:4D,2020-07-26 17:23:30.131359,286a975c-cf86-11ea-a75b-dca63233ad4b,1,1,1,-73
17,DC:A6:32:33:AD:4D,2020-07-26 17:23:31.585150,286a975c-cf86-11ea-a75b-dca63233ad4b,1,1,1,-83
18,DC:A6:32:33:AD:4D,2020-07-26 17:23:32.562768,286a975c-cf86-11ea-a75b-dca63233ad4b,1,1,1,-78
19,DC:A6:32:33:AD:4D,2020-07-26 17:23:33.388978,286a975c-cf86-11ea-a75b-dca63233ad4b,1,1,1,-77
20,DC:A6:32:33:AD:4D,2020-07-26 17:23:34.070550,286a975c-cf86-11ea-a75b-dca63233ad4b,1,1,1,-73
21,DC:A6:32:33:AD:4D,2020-07-26 17:23:35.168659,286a975c-cf86-11ea-a75b-dca63233ad4b,1,1,1,-80
22,DC:A6:32:33:AD:4D,2020-07-26 17:23:36.303577,286a975c-cf86-11ea-a75b-dca63233ad4b,1,1,1,-85
23,DC:A6:32:33:AD:4D,2020-07-26 17:23:37.036109,286a975c-cf86-11ea-a75b-dca63233ad4b,1,1,1,-79
