SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:4D,2020-07-26 16:59:13.847128,d749a2ee-cf82-11ea-a9d4-dca63233ad4b,1,1,1,-74
1,DC:A6:32:33:AD:4D,2020-07-26 16:59:14.077689,d749a2ee-cf82-11ea-a9d4-dca63233ad4b,1,1,1,-74
2,DC:A6:32:33:AD:4D,2020-07-26 16:59:15.716829,d749a2ee-cf82-11ea-a9d4-dca63233ad4b,1,1,1,-75
3,DC:A6:32:33:AD:4D,2020-07-26 16:59:16.159202,d749a2ee-cf82-11ea-a9d4-dca63233ad4b,1,1,1,-79
4,DC:A6:32:33:AD:4D,2020-07-26 16:59:17.266721,d749a2ee-cf82-11ea-a9d4-dca63233ad4b,1,1,1,-96
5,DC:A6:32:33:AD:4D,2020-07-26 16:59:18.089952,d749a2ee-cf82-11ea-a9d4-dca63233ad4b,1,1,1,-76
6,DC:A6:32:33:AD:4D,2020-07-26 16:59:19.432497,d749a2ee-cf82-11ea-a9d4-dca63233ad4b,1,1,1,-77
7,DC:A6:32:33:AD:4D,2020-07-26 16:59:20.032417,d749a2ee-cf82-11ea-a9d4-dca63233ad4b,1,1,1,-78
8,DC:A6:32:33:AD:4D,2020-07-26 16:59:21.126873,d749a2ee-cf82-11ea-a9d4-dca63233ad4b,1,1,1,-77
9,DC:A6:32:33:AD:4D,2020-07-26 16:59:22.796898,d749a2ee-cf82-11ea-a9d4-dca63233ad4b,1,1,1,-78
10,DC:A6:32:33:AD:4D,2020-07-26 16:59:23.019328,d749a2ee-cf82-11ea-a9d4-dca63233ad4b,1,1,1,-78
11,DC:A6:32:33:AD:4D,2020-07-26 16:59:24.386942,d749a2ee-cf82-11ea-a9d4-dca63233ad4b,1,1,1,-78
12,DC:A6:32:33:AD:4D,2020-07-26 16:59:25.118150,d749a2ee-cf82-11ea-a9d4-dca63233ad4b,1,1,1,-78
13,DC:A6:32:33:AD:4D,2020-07-26 16:59:26.595730,d749a2ee-cf82-11ea-a9d4-dca63233ad4b,1,1,1,-78
14,DC:A6:32:33:AD:4D,2020-07-26 16:59:27.640678,d749a2ee-cf82-11ea-a9d4-dca63233ad4b,1,1,1,-96
15,DC:A6:32:33:AD:4D,2020-07-26 16:59:29.028153,d749a2ee-cf82-11ea-a9d4-dca63233ad4b,1,1,1,-81
16,DC:A6:32:33:AD:4D,2020-07-26 16:59:30.358203,d749a2ee-cf82-11ea-a9d4-dca63233ad4b,1,1,1,-79
17,DC:A6:32:33:AD:4D,2020-07-26 16:59:31.399483,d749a2ee-cf82-11ea-a9d4-dca63233ad4b,1,1,1,-80
18,DC:A6:32:33:AD:4D,2020-07-26 16:59:32.258250,d749a2ee-cf82-11ea-a9d4-dca63233ad4b,1,1,1,-79
19,DC:A6:32:33:AD:4D,2020-07-26 16:59:33.614635,d749a2ee-cf82-11ea-a9d4-dca63233ad4b,1,1,1,-79
20,DC:A6:32:33:AD:4D,2020-07-26 16:59:34.708333,d749a2ee-cf82-11ea-a9d4-dca63233ad4b,1,1,1,-102
21,DC:A6:32:33:AD:4D,2020-07-26 16:59:35.079558,d749a2ee-cf82-11ea-a9d4-dca63233ad4b,1,1,1,-79
22,DC:A6:32:33:AD:4D,2020-07-26 16:59:36.057692,d749a2ee-cf82-11ea-a9d4-dca63233ad4b,1,1,1,-79
