SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:4D,2020-07-25 17:40:15.703656,69b877d2-cebf-11ea-ae00-dca63233ad4b,1,1,1,-84
1,DC:A6:32:33:AD:4D,2020-07-25 17:40:16.072932,69b877d2-cebf-11ea-ae00-dca63233ad4b,1,1,1,-80
2,DC:A6:32:33:AD:4D,2020-07-25 17:40:17.138167,69b877d2-cebf-11ea-ae00-dca63233ad4b,1,1,1,-80
3,DC:A6:32:33:AD:4D,2020-07-25 17:40:18.677548,69b877d2-cebf-11ea-ae00-dca63233ad4b,1,1,1,-83
4,DC:A6:32:33:AD:4D,2020-07-25 17:40:19.046247,69b877d2-cebf-11ea-ae00-dca63233ad4b,1,1,1,-81
5,DC:A6:32:33:AD:4D,2020-07-25 17:40:20.686305,69b877d2-cebf-11ea-ae00-dca63233ad4b,1,1,1,-81
6,DC:A6:32:33:AD:4D,2020-07-25 17:40:21.056366,69b877d2-cebf-11ea-ae00-dca63233ad4b,1,1,1,-83
7,DC:A6:32:33:AD:4D,2020-07-25 17:40:22.608902,69b877d2-cebf-11ea-ae00-dca63233ad4b,1,1,1,-80
8,DC:A6:32:33:AD:4D,2020-07-25 17:40:23.005015,69b877d2-cebf-11ea-ae00-dca63233ad4b,1,1,1,-81
9,DC:A6:32:33:AD:4D,2020-07-25 17:40:24.366273,69b877d2-cebf-11ea-ae00-dca63233ad4b,1,1,1,-83
10,DC:A6:32:33:AD:4D,2020-07-25 17:40:25.097494,69b877d2-cebf-11ea-ae00-dca63233ad4b,1,1,1,-80
11,DC:A6:32:33:AD:4D,2020-07-25 17:40:26.274375,69b877d2-cebf-11ea-ae00-dca63233ad4b,1,1,1,-81
12,DC:A6:32:33:AD:4D,2020-07-25 17:40:27.041315,69b877d2-cebf-11ea-ae00-dca63233ad4b,1,1,1,-80
13,DC:A6:32:33:AD:4D,2020-07-25 17:40:28.027505,69b877d2-cebf-11ea-ae00-dca63233ad4b,1,1,1,-83
14,DC:A6:32:33:AD:4D,2020-07-25 17:40:29.242492,69b877d2-cebf-11ea-ae00-dca63233ad4b,1,1,1,-81
15,DC:A6:32:33:AD:4D,2020-07-25 17:40:30.075039,69b877d2-cebf-11ea-ae00-dca63233ad4b,1,1,1,-80
16,DC:A6:32:33:AD:4D,2020-07-25 17:40:31.181382,69b877d2-cebf-11ea-ae00-dca63233ad4b,1,1,1,-84
17,DC:A6:32:33:AD:4D,2020-07-25 17:40:32.106329,69b877d2-cebf-11ea-ae00-dca63233ad4b,1,1,1,-81
18,DC:A6:32:33:AD:4D,2020-07-25 17:40:33.090138,69b877d2-cebf-11ea-ae00-dca63233ad4b,1,1,1,-79
19,DC:A6:32:33:AD:4D,2020-07-25 17:40:35.095004,69b877d2-cebf-11ea-ae00-dca63233ad4b,1,1,1,-80
20,DC:A6:32:33:AD:4D,2020-07-25 17:40:36.879629,69b877d2-cebf-11ea-ae00-dca63233ad4b,1,1,1,-78
