SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:4D,2020-07-25 20:33:51.207325,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-60
1,DC:A6:32:33:AD:4D,2020-07-25 20:33:53.212993,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-60
2,DC:A6:32:33:AD:4D,2020-07-25 20:33:54.059799,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-70
3,DC:A6:32:33:AD:4D,2020-07-25 20:33:56.064178,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-70
4,DC:A6:32:33:AD:4D,2020-07-25 20:33:57.155381,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-70
5,DC:A6:32:33:AD:4D,2020-07-25 20:33:58.102869,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-64
6,DC:A6:32:33:AD:4D,2020-07-25 20:33:59.081639,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-64
7,DC:A6:32:33:AD:4D,2020-07-25 20:34:01.086793,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-70
8,DC:A6:32:33:AD:4D,2020-07-25 20:34:02.129979,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-71
9,DC:A6:32:33:AD:4D,2020-07-25 20:34:03.494263,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-70
10,DC:A6:32:33:AD:4D,2020-07-25 20:34:04.375505,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-64
11,DC:A6:32:33:AD:4D,2020-07-25 20:34:06.380641,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-63
12,DC:A6:32:33:AD:4D,2020-07-25 20:34:07.059332,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-64
13,DC:A6:32:33:AD:4D,2020-07-25 20:34:08.999665,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-61
14,DC:A6:32:33:AD:4D,2020-07-25 20:34:10.094496,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-60
15,DC:A6:32:33:AD:4D,2020-07-25 20:34:12.099647,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-64
16,DC:A6:32:33:AD:4D,2020-07-25 20:34:13.493903,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-64
17,DC:A6:32:33:AD:4D,2020-07-25 20:34:14.313874,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-60
18,DC:A6:32:33:AD:4D,2020-07-25 20:34:15.025823,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-67
19,DC:A6:32:33:AD:4D,2020-07-25 20:34:16.118307,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-60
20,DC:A6:32:33:AD:4D,2020-07-25 20:34:17.303403,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-64
21,DC:A6:32:33:AD:4D,2020-07-25 20:34:18.037116,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-60
22,DC:A6:32:33:AD:4D,2020-07-25 20:34:20.009694,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-60
23,DC:A6:32:33:AD:4D,2020-07-25 20:34:21.890378,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-60
24,DC:A6:32:33:AD:4D,2020-07-25 20:34:22.014022,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-60
25,DC:A6:32:33:AD:4D,2020-07-25 20:34:24.018646,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-64
26,DC:A6:32:33:AD:4D,2020-07-25 20:34:26.023561,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-60
27,DC:A6:32:33:AD:4D,2020-07-25 20:34:27.267973,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-69
28,DC:A6:32:33:AD:4D,2020-07-25 20:34:29.272522,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-64
29,DC:A6:32:33:AD:4D,2020-07-25 20:34:30.904973,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-64
30,DC:A6:32:33:AD:4D,2020-07-25 20:34:31.066168,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-64
31,DC:A6:32:33:AD:4D,2020-07-25 20:34:32.067448,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-60
32,DC:A6:32:33:AD:4D,2020-07-25 20:34:33.453802,aa8f44c6-ced7-11ea-af6c-dca63233ad4b,1,1,1,-70
