SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:4D,2020-07-25 20:18:43.045709,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-79
1,DC:A6:32:33:AD:4D,2020-07-25 20:18:45.050231,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-80
2,DC:A6:32:33:AD:4D,2020-07-25 20:18:47.055025,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-86
3,DC:A6:32:33:AD:4D,2020-07-25 20:18:48.153848,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-85
4,DC:A6:32:33:AD:4D,2020-07-25 20:18:49.528799,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-85
5,DC:A6:32:33:AD:4D,2020-07-25 20:18:50.083748,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-76
6,DC:A6:32:33:AD:4D,2020-07-25 20:18:52.088774,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-75
7,DC:A6:32:33:AD:4D,2020-07-25 20:18:53.672033,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-80
8,DC:A6:32:33:AD:4D,2020-07-25 20:18:54.123792,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-77
9,DC:A6:32:33:AD:4D,2020-07-25 20:18:55.590095,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-77
10,DC:A6:32:33:AD:4D,2020-07-25 20:18:56.408761,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-86
11,DC:A6:32:33:AD:4D,2020-07-25 20:18:57.141235,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-86
12,DC:A6:32:33:AD:4D,2020-07-25 20:18:58.080057,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-78
13,DC:A6:32:33:AD:4D,2020-07-25 20:19:00.003097,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-85
14,DC:A6:32:33:AD:4D,2020-07-25 20:19:01.338132,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-86
15,DC:A6:32:33:AD:4D,2020-07-25 20:19:02.025016,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-80
16,DC:A6:32:33:AD:4D,2020-07-25 20:19:03.315162,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-79
17,DC:A6:32:33:AD:4D,2020-07-25 20:19:04.061440,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-84
18,DC:A6:32:33:AD:4D,2020-07-25 20:19:05.423793,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-85
19,DC:A6:32:33:AD:4D,2020-07-25 20:19:07.429403,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-80
20,DC:A6:32:33:AD:4D,2020-07-25 20:19:08.468942,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-76
21,DC:A6:32:33:AD:4D,2020-07-25 20:19:09.298381,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-82
22,DC:A6:32:33:AD:4D,2020-07-25 20:19:10.046009,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-82
23,DC:A6:32:33:AD:4D,2020-07-25 20:19:11.152535,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-86
24,DC:A6:32:33:AD:4D,2020-07-25 20:19:13.157903,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-85
25,DC:A6:32:33:AD:4D,2020-07-25 20:19:14.399890,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-84
26,DC:A6:32:33:AD:4D,2020-07-25 20:19:15.626979,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-80
27,DC:A6:32:33:AD:4D,2020-07-25 20:19:16.308640,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-80
28,DC:A6:32:33:AD:4D,2020-07-25 20:19:17.366094,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-76
29,DC:A6:32:33:AD:4D,2020-07-25 20:19:18.109869,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-76
30,DC:A6:32:33:AD:4D,2020-07-25 20:19:19.029350,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-85
31,DC:A6:32:33:AD:4D,2020-07-25 20:19:20.311456,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-85
32,DC:A6:32:33:AD:4D,2020-07-25 20:19:21.208448,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-86
33,DC:A6:32:33:AD:4D,2020-07-25 20:19:22.784548,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-76
34,DC:A6:32:33:AD:4D,2020-07-25 20:19:23.180647,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-87
35,DC:A6:32:33:AD:4D,2020-07-25 20:19:24.015812,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-87
36,DC:A6:32:33:AD:4D,2020-07-25 20:19:26.019216,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-77
37,DC:A6:32:33:AD:4D,2020-07-25 20:19:28.027044,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-87
38,DC:A6:32:33:AD:4D,2020-07-25 20:19:30.031732,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-79
39,DC:A6:32:33:AD:4D,2020-07-25 20:19:31.066884,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-81
40,DC:A6:32:33:AD:4D,2020-07-25 20:19:32.159493,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-78
41,DC:A6:32:33:AD:4D,2020-07-25 20:19:34.006103,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-85
42,DC:A6:32:33:AD:4D,2020-07-25 20:19:35.049986,8d035dc2-ced5-11ea-95a1-dca63233ad4b,1,1,1,-80
