SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:4D,2020-07-25 17:58:53.934903,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-85
1,DC:A6:32:33:AD:4D,2020-07-25 17:58:54.032638,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-85
2,DC:A6:32:33:AD:4D,2020-07-25 17:58:55.164253,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-84
3,DC:A6:32:33:AD:4D,2020-07-25 17:58:56.522878,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-85
4,DC:A6:32:33:AD:4D,2020-07-25 17:58:57.031587,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-84
5,DC:A6:32:33:AD:4D,2020-07-25 17:58:58.154096,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-86
6,DC:A6:32:33:AD:4D,2020-07-25 17:58:59.194133,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-83
7,DC:A6:32:33:AD:4D,2020-07-25 17:59:00.894030,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-88
8,DC:A6:32:33:AD:4D,2020-07-25 17:59:01.039005,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-78
9,DC:A6:32:33:AD:4D,2020-07-25 17:59:03.044048,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-77
10,DC:A6:32:33:AD:4D,2020-07-25 17:59:04.403968,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-85
11,DC:A6:32:33:AD:4D,2020-07-25 17:59:05.149654,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-77
12,DC:A6:32:33:AD:4D,2020-07-25 17:59:06.303918,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-85
13,DC:A6:32:33:AD:4D,2020-07-25 17:59:08.308959,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-85
14,DC:A6:32:33:AD:4D,2020-07-25 17:59:09.013865,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-84
15,DC:A6:32:33:AD:4D,2020-07-25 17:59:10.106350,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-84
16,DC:A6:32:33:AD:4D,2020-07-25 17:59:11.625139,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-84
17,DC:A6:32:33:AD:4D,2020-07-25 17:59:12.067634,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-85
18,DC:A6:32:33:AD:4D,2020-07-25 17:59:13.253858,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-84
19,DC:A6:32:33:AD:4D,2020-07-25 17:59:14.256283,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-84
20,DC:A6:32:33:AD:4D,2020-07-25 17:59:15.258744,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-84
21,DC:A6:32:33:AD:4D,2020-07-25 17:59:17.263805,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-78
22,DC:A6:32:33:AD:4D,2020-07-25 17:59:19.268945,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-78
23,DC:A6:32:33:AD:4D,2020-07-25 17:59:20.186259,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-85
24,DC:A6:32:33:AD:4D,2020-07-25 17:59:21.663660,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-84
25,DC:A6:32:33:AD:4D,2020-07-25 17:59:22.488793,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-84
26,DC:A6:32:33:AD:4D,2020-07-25 17:59:23.278707,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-78
27,DC:A6:32:33:AD:4D,2020-07-25 17:59:25.283609,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-84
28,DC:A6:32:33:AD:4D,2020-07-25 17:59:26.164840,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-84
29,DC:A6:32:33:AD:4D,2020-07-25 17:59:27.374977,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-78
30,DC:A6:32:33:AD:4D,2020-07-25 17:59:28.707398,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-77
31,DC:A6:32:33:AD:4D,2020-07-25 17:59:30.079792,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-83
32,DC:A6:32:33:AD:4D,2020-07-25 17:59:31.277223,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-84
33,DC:A6:32:33:AD:4D,2020-07-25 17:59:32.177290,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-85
34,DC:A6:32:33:AD:4D,2020-07-25 17:59:34.182198,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-78
35,DC:A6:32:33:AD:4D,2020-07-25 17:59:36.187212,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-77
36,DC:A6:32:33:AD:4D,2020-07-25 17:59:37.349030,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-83
37,DC:A6:32:33:AD:4D,2020-07-25 17:59:38.035854,05b869ba-cec2-11ea-a776-dca63233ad4b,1,1,1,-84
