SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:4D,2020-07-25 20:36:42.705247,11198e72-ced8-11ea-8268-dca63233ad4b,1,1,1,-39
1,DC:A6:32:33:AD:4D,2020-07-25 20:36:43.137829,11198e72-ced8-11ea-8268-dca63233ad4b,1,1,1,-41
2,DC:A6:32:33:AD:4D,2020-07-25 20:36:45.142037,11198e72-ced8-11ea-8268-dca63233ad4b,1,1,1,-41
3,DC:A6:32:33:AD:4D,2020-07-25 20:36:46.807193,11198e72-ced8-11ea-8268-dca63233ad4b,1,1,1,-41
4,DC:A6:32:33:AD:4D,2020-07-25 20:36:47.074091,11198e72-ced8-11ea-8268-dca63233ad4b,1,1,1,-37
5,DC:A6:32:33:AD:4D,2020-07-25 20:36:48.437293,11198e72-ced8-11ea-8268-dca63233ad4b,1,1,1,-41
6,DC:A6:32:33:AD:4D,2020-07-25 20:36:49.411099,11198e72-ced8-11ea-8268-dca63233ad4b,1,1,1,-36
7,DC:A6:32:33:AD:4D,2020-07-25 20:36:50.107979,11198e72-ced8-11ea-8268-dca63233ad4b,1,1,1,-36
8,DC:A6:32:33:AD:4D,2020-07-25 20:36:51.891432,11198e72-ced8-11ea-8268-dca63233ad4b,1,1,1,-42
9,DC:A6:32:33:AD:4D,2020-07-25 20:36:52.071386,11198e72-ced8-11ea-8268-dca63233ad4b,1,1,1,-41
10,DC:A6:32:33:AD:4D,2020-07-25 20:36:53.582949,11198e72-ced8-11ea-8268-dca63233ad4b,1,1,1,-41
11,DC:A6:32:33:AD:4D,2020-07-25 20:36:54.679155,11198e72-ced8-11ea-8268-dca63233ad4b,1,1,1,-37
12,DC:A6:32:33:AD:4D,2020-07-25 20:36:56.039249,11198e72-ced8-11ea-8268-dca63233ad4b,1,1,1,-42
13,DC:A6:32:33:AD:4D,2020-07-25 20:36:57.131803,11198e72-ced8-11ea-8268-dca63233ad4b,1,1,1,-42
14,DC:A6:32:33:AD:4D,2020-07-25 20:36:58.219432,11198e72-ced8-11ea-8268-dca63233ad4b,1,1,1,-41
15,DC:A6:32:33:AD:4D,2020-07-25 20:36:59.039458,11198e72-ced8-11ea-8268-dca63233ad4b,1,1,1,-36
16,DC:A6:32:33:AD:4D,2020-07-25 20:37:01.044623,11198e72-ced8-11ea-8268-dca63233ad4b,1,1,1,-39
17,DC:A6:32:33:AD:4D,2020-07-25 20:37:03.049894,11198e72-ced8-11ea-8268-dca63233ad4b,1,1,1,-41
18,DC:A6:32:33:AD:4D,2020-07-25 20:37:05.055136,11198e72-ced8-11ea-8268-dca63233ad4b,1,1,1,-39
19,DC:A6:32:33:AD:4D,2020-07-25 20:37:06.366359,11198e72-ced8-11ea-8268-dca63233ad4b,1,1,1,-37
20,DC:A6:32:33:AD:4D,2020-07-25 20:37:07.008235,11198e72-ced8-11ea-8268-dca63233ad4b,1,1,1,-36
21,DC:A6:32:33:AD:4D,2020-07-25 20:37:08.103969,11198e72-ced8-11ea-8268-dca63233ad4b,1,1,1,-41
22,DC:A6:32:33:AD:4D,2020-07-25 20:37:09.174043,11198e72-ced8-11ea-8268-dca63233ad4b,1,1,1,-41
23,DC:A6:32:33:AD:4D,2020-07-25 20:37:10.005370,11198e72-ced8-11ea-8268-dca63233ad4b,1,1,1,-41
24,DC:A6:32:33:AD:4D,2020-07-25 20:37:11.138042,11198e72-ced8-11ea-8268-dca63233ad4b,1,1,1,-41
25,DC:A6:32:33:AD:4D,2020-07-25 20:37:13.143223,11198e72-ced8-11ea-8268-dca63233ad4b,1,1,1,-36
