SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:4D,2020-07-26 13:41:10.152892,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-89
1,DC:A6:32:33:AD:4D,2020-07-26 13:41:11.018842,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-90
2,DC:A6:32:33:AD:4D,2020-07-26 13:41:12.121309,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-90
3,DC:A6:32:33:AD:4D,2020-07-26 13:41:13.151242,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-93
4,DC:A6:32:33:AD:4D,2020-07-26 13:41:14.243730,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-89
5,DC:A6:32:33:AD:4D,2020-07-26 13:41:15.272549,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-90
6,DC:A6:32:33:AD:4D,2020-07-26 13:41:16.072469,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-89
7,DC:A6:32:33:AD:4D,2020-07-26 13:41:18.077536,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-92
8,DC:A6:32:33:AD:4D,2020-07-26 13:41:19.301305,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-92
9,DC:A6:32:33:AD:4D,2020-07-26 13:41:20.091344,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-91
10,DC:A6:32:33:AD:4D,2020-07-26 13:41:22.096388,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-91
11,DC:A6:32:33:AD:4D,2020-07-26 13:41:23.046288,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-92
12,DC:A6:32:33:AD:4D,2020-07-26 13:41:24.021951,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-93
13,DC:A6:32:33:AD:4D,2020-07-26 13:41:25.058139,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-93
14,DC:A6:32:33:AD:4D,2020-07-26 13:41:27.062559,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-92
15,DC:A6:32:33:AD:4D,2020-07-26 13:41:28.008590,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-93
16,DC:A6:32:33:AD:4D,2020-07-26 13:41:29.313891,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-92
17,DC:A6:32:33:AD:4D,2020-07-26 13:41:30.043853,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-95
18,DC:A6:32:33:AD:4D,2020-07-26 13:41:31.702612,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-92
19,DC:A6:32:33:AD:4D,2020-07-26 13:41:32.837675,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-93
20,DC:A6:32:33:AD:4D,2020-07-26 13:41:33.007075,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-92
21,DC:A6:32:33:AD:4D,2020-07-26 13:41:35.012695,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-89
22,DC:A6:32:33:AD:4D,2020-07-26 13:41:36.085184,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-88
23,DC:A6:32:33:AD:4D,2020-07-26 13:41:37.460169,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-91
24,DC:A6:32:33:AD:4D,2020-07-26 13:41:38.017364,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-92
25,DC:A6:32:33:AD:4D,2020-07-26 13:41:39.110276,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-94
26,DC:A6:32:33:AD:4D,2020-07-26 13:41:40.053358,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-91
27,DC:A6:32:33:AD:4D,2020-07-26 13:41:41.411449,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-93
28,DC:A6:32:33:AD:4D,2020-07-26 13:41:42.052738,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-94
29,DC:A6:32:33:AD:4D,2020-07-26 13:41:44.057895,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-94
30,DC:A6:32:33:AD:4D,2020-07-26 13:41:45.061496,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-95
31,DC:A6:32:33:AD:4D,2020-07-26 13:41:46.062858,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-92
32,DC:A6:32:33:AD:4D,2020-07-26 13:41:47.161511,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-90
33,DC:A6:32:33:AD:4D,2020-07-26 13:41:48.772807,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-92
34,DC:A6:32:33:AD:4D,2020-07-26 13:41:49.005240,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-91
35,DC:A6:32:33:AD:4D,2020-07-26 13:41:50.490364,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-91
36,DC:A6:32:33:AD:4D,2020-07-26 13:41:51.264113,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-90
37,DC:A6:32:33:AD:4D,2020-07-26 13:41:52.352938,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-93
38,DC:A6:32:33:AD:4D,2020-07-26 13:41:53.068443,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-95
39,DC:A6:32:33:AD:4D,2020-07-26 13:41:55.072895,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-93
40,DC:A6:32:33:AD:4D,2020-07-26 13:41:56.300652,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-93
41,DC:A6:32:33:AD:4D,2020-07-26 13:41:57.034203,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-92
42,DC:A6:32:33:AD:4D,2020-07-26 13:41:58.277243,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-90
43,DC:A6:32:33:AD:4D,2020-07-26 13:42:00.271661,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-91
44,DC:A6:32:33:AD:4D,2020-07-26 13:42:01.154732,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-95
45,DC:A6:32:33:AD:4D,2020-07-26 13:42:02.520475,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-91
46,DC:A6:32:33:AD:4D,2020-07-26 13:42:03.432261,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-92
47,DC:A6:32:33:AD:4D,2020-07-26 13:42:04.165408,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-92
48,DC:A6:32:33:AD:4D,2020-07-26 13:42:05.396653,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-93
49,DC:A6:32:33:AD:4D,2020-07-26 13:42:07.377265,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-91
50,DC:A6:32:33:AD:4D,2020-07-26 13:42:08.185459,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-92
51,DC:A6:32:33:AD:4D,2020-07-26 13:42:09.473012,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-91
52,DC:A6:32:33:AD:4D,2020-07-26 13:42:10.202946,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-94
53,DC:A6:32:33:AD:4D,2020-07-26 13:42:11.082948,2be95b4e-cf67-11ea-b42a-dca63233ad4b,1,1,1,-94
