SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:4D,2020-07-26 14:31:47.549656,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-82
1,DC:A6:32:33:AD:4D,2020-07-26 14:31:49.334622,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
2,DC:A6:32:33:AD:4D,2020-07-26 14:31:50.279466,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
3,DC:A6:32:33:AD:4D,2020-07-26 14:31:51.103228,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-85
4,DC:A6:32:33:AD:4D,2020-07-26 14:31:52.473383,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-86
5,DC:A6:32:33:AD:4D,2020-07-26 14:31:53.023301,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-88
6,DC:A6:32:33:AD:4D,2020-07-26 14:31:54.362040,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-85
7,DC:A6:32:33:AD:4D,2020-07-26 14:31:55.333219,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-87
8,DC:A6:32:33:AD:4D,2020-07-26 14:31:56.673281,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
9,DC:A6:32:33:AD:4D,2020-07-26 14:31:57.412082,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
10,DC:A6:32:33:AD:4D,2020-07-26 14:31:58.414497,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-88
11,DC:A6:32:33:AD:4D,2020-07-26 14:31:59.268282,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-83
12,DC:A6:32:33:AD:4D,2020-07-26 14:32:01.266398,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
13,DC:A6:32:33:AD:4D,2020-07-26 14:32:02.374531,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-88
14,DC:A6:32:33:AD:4D,2020-07-26 14:32:03.175780,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
15,DC:A6:32:33:AD:4D,2020-07-26 14:32:04.013255,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
16,DC:A6:32:33:AD:4D,2020-07-26 14:32:05.387088,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-87
17,DC:A6:32:33:AD:4D,2020-07-26 14:32:06.484545,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-87
18,DC:A6:32:33:AD:4D,2020-07-26 14:32:07.097009,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
19,DC:A6:32:33:AD:4D,2020-07-26 14:32:08.685784,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-83
20,DC:A6:32:33:AD:4D,2020-07-26 14:32:09.125753,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
21,DC:A6:32:33:AD:4D,2020-07-26 14:32:10.045776,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
22,DC:A6:32:33:AD:4D,2020-07-26 14:32:11.658984,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
23,DC:A6:32:33:AD:4D,2020-07-26 14:32:12.150155,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-82
24,DC:A6:32:33:AD:4D,2020-07-26 14:32:13.244586,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
25,DC:A6:32:33:AD:4D,2020-07-26 14:32:14.060165,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-87
26,DC:A6:32:33:AD:4D,2020-07-26 14:32:15.067669,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
27,DC:A6:32:33:AD:4D,2020-07-26 14:32:17.075521,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
28,DC:A6:32:33:AD:4D,2020-07-26 14:32:18.115920,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
29,DC:A6:32:33:AD:4D,2020-07-26 14:32:20.120910,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-85
30,DC:A6:32:33:AD:4D,2020-07-26 14:32:22.129277,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-87
31,DC:A6:32:33:AD:4D,2020-07-26 14:32:23.174082,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
32,DC:A6:32:33:AD:4D,2020-07-26 14:32:25.177731,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-88
33,DC:A6:32:33:AD:4D,2020-07-26 14:32:26.586557,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
34,DC:A6:32:33:AD:4D,2020-07-26 14:32:27.080879,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
35,DC:A6:32:33:AD:4D,2020-07-26 14:32:28.203446,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-87
36,DC:A6:32:33:AD:4D,2020-07-26 14:32:29.097139,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-88
37,DC:A6:32:33:AD:4D,2020-07-26 14:32:30.171495,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-88
38,DC:A6:32:33:AD:4D,2020-07-26 14:32:32.057781,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
39,DC:A6:32:33:AD:4D,2020-07-26 14:32:33.368012,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-87
40,DC:A6:32:33:AD:4D,2020-07-26 14:32:34.745327,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
41,DC:A6:32:33:AD:4D,2020-07-26 14:32:35.022195,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
42,DC:A6:32:33:AD:4D,2020-07-26 14:32:36.895933,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
43,DC:A6:32:33:AD:4D,2020-07-26 14:32:37.067146,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
44,DC:A6:32:33:AD:4D,2020-07-26 14:32:38.052218,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
45,DC:A6:32:33:AD:4D,2020-07-26 14:32:40.057259,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
46,DC:A6:32:33:AD:4D,2020-07-26 14:32:42.062310,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-85
47,DC:A6:32:33:AD:4D,2020-07-26 14:32:44.067229,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-85
48,DC:A6:32:33:AD:4D,2020-07-26 14:32:45.813537,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
49,DC:A6:32:33:AD:4D,2020-07-26 14:32:46.020968,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
50,DC:A6:32:33:AD:4D,2020-07-26 14:32:47.502267,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-85
51,DC:A6:32:33:AD:4D,2020-07-26 14:32:49.507300,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-85
52,DC:A6:32:33:AD:4D,2020-07-26 14:32:50.044749,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-88
53,DC:A6:32:33:AD:4D,2020-07-26 14:32:52.048596,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-86
54,DC:A6:32:33:AD:4D,2020-07-26 14:32:53.057417,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
55,DC:A6:32:33:AD:4D,2020-07-26 14:32:54.242313,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-85
56,DC:A6:32:33:AD:4D,2020-07-26 14:32:55.184782,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-87
57,DC:A6:32:33:AD:4D,2020-07-26 14:32:56.477902,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-88
58,DC:A6:32:33:AD:4D,2020-07-26 14:32:57.013519,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-87
59,DC:A6:32:33:AD:4D,2020-07-26 14:32:58.648684,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-85
60,DC:A6:32:33:AD:4D,2020-07-26 14:32:59.713573,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
61,DC:A6:32:33:AD:4D,2020-07-26 14:33:00.056657,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
62,DC:A6:32:33:AD:4D,2020-07-26 14:33:01.364853,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-88
63,DC:A6:32:33:AD:4D,2020-07-26 14:33:02.157936,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-85
64,DC:A6:32:33:AD:4D,2020-07-26 14:33:03.257334,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
65,DC:A6:32:33:AD:4D,2020-07-26 14:33:04.090737,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-87
66,DC:A6:32:33:AD:4D,2020-07-26 14:33:06.096182,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-86
67,DC:A6:32:33:AD:4D,2020-07-26 14:33:08.101123,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-87
68,DC:A6:32:33:AD:4D,2020-07-26 14:33:09.140816,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-87
69,DC:A6:32:33:AD:4D,2020-07-26 14:33:10.203653,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-87
70,DC:A6:32:33:AD:4D,2020-07-26 14:33:12.208651,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-85
71,DC:A6:32:33:AD:4D,2020-07-26 14:33:13.331192,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-85
72,DC:A6:32:33:AD:4D,2020-07-26 14:33:14.278187,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-87
73,DC:A6:32:33:AD:4D,2020-07-26 14:33:16.283703,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-87
74,DC:A6:32:33:AD:4D,2020-07-26 14:33:18.288673,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-85
75,DC:A6:32:33:AD:4D,2020-07-26 14:33:20.297072,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-87
76,DC:A6:32:33:AD:4D,2020-07-26 14:33:21.210588,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-86
77,DC:A6:32:33:AD:4D,2020-07-26 14:33:22.572437,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
78,DC:A6:32:33:AD:4D,2020-07-26 14:33:23.082422,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
79,DC:A6:32:33:AD:4D,2020-07-26 14:33:24.929340,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
80,DC:A6:32:33:AD:4D,2020-07-26 14:33:25.007413,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-85
81,DC:A6:32:33:AD:4D,2020-07-26 14:33:26.856265,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-85
82,DC:A6:32:33:AD:4D,2020-07-26 14:33:27.037430,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-87
83,DC:A6:32:33:AD:4D,2020-07-26 14:33:28.766312,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-87
84,DC:A6:32:33:AD:4D,2020-07-26 14:33:29.121213,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-86
85,DC:A6:32:33:AD:4D,2020-07-26 14:33:30.010588,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-85
86,DC:A6:32:33:AD:4D,2020-07-26 14:33:32.018711,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-85
87,DC:A6:32:33:AD:4D,2020-07-26 14:33:33.528193,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
88,DC:A6:32:33:AD:4D,2020-07-26 14:33:34.508157,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-87
89,DC:A6:32:33:AD:4D,2020-07-26 14:33:35.742523,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-85
90,DC:A6:32:33:AD:4D,2020-07-26 14:33:36.012499,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
91,DC:A6:32:33:AD:4D,2020-07-26 14:33:37.045742,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-87
92,DC:A6:32:33:AD:4D,2020-07-26 14:33:38.313233,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-85
93,DC:A6:32:33:AD:4D,2020-07-26 14:33:39.670750,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-85
94,DC:A6:32:33:AD:4D,2020-07-26 14:33:41.032025,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-87
95,DC:A6:32:33:AD:4D,2020-07-26 14:33:42.573882,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
96,DC:A6:32:33:AD:4D,2020-07-26 14:33:43.187566,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-87
97,DC:A6:32:33:AD:4D,2020-07-26 14:33:44.063170,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-84
98,DC:A6:32:33:AD:4D,2020-07-26 14:33:45.426310,40f6211e-cf6e-11ea-8b1d-dca63233ad4b,1,1,1,-87
