SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:4D,2020-07-26 15:37:16.894655,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-83
1,DC:A6:32:33:AD:4D,2020-07-26 15:37:17.034258,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-83
2,DC:A6:32:33:AD:4D,2020-07-26 15:37:18.234604,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-84
3,DC:A6:32:33:AD:4D,2020-07-26 15:37:19.013314,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-84
4,DC:A6:32:33:AD:4D,2020-07-26 15:37:20.357697,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-82
5,DC:A6:32:33:AD:4D,2020-07-26 15:37:21.762162,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-83
6,DC:A6:32:33:AD:4D,2020-07-26 15:37:22.260789,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-82
7,DC:A6:32:33:AD:4D,2020-07-26 15:37:23.081396,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-84
8,DC:A6:32:33:AD:4D,2020-07-26 15:37:24.670937,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-82
9,DC:A6:32:33:AD:4D,2020-07-26 15:37:25.013352,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-83
10,DC:A6:32:33:AD:4D,2020-07-26 15:37:26.225959,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-82
11,DC:A6:32:33:AD:4D,2020-07-26 15:37:27.367721,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-82
12,DC:A6:32:33:AD:4D,2020-07-26 15:37:28.039628,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-83
13,DC:A6:32:33:AD:4D,2020-07-26 15:37:29.133343,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-82
14,DC:A6:32:33:AD:4D,2020-07-26 15:37:30.400858,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-84
15,DC:A6:32:33:AD:4D,2020-07-26 15:37:31.147191,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-84
16,DC:A6:32:33:AD:4D,2020-07-26 15:37:32.496476,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-83
17,DC:A6:32:33:AD:4D,2020-07-26 15:37:33.182193,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-83
18,DC:A6:32:33:AD:4D,2020-07-26 15:37:35.187224,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-82
19,DC:A6:32:33:AD:4D,2020-07-26 15:37:36.557811,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-84
20,DC:A6:32:33:AD:4D,2020-07-26 15:37:37.186006,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-82
21,DC:A6:32:33:AD:4D,2020-07-26 15:37:38.082225,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-82
22,DC:A6:32:33:AD:4D,2020-07-26 15:37:40.087231,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-83
23,DC:A6:32:33:AD:4D,2020-07-26 15:37:42.092311,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-82
24,DC:A6:32:33:AD:4D,2020-07-26 15:37:43.030950,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-84
25,DC:A6:32:33:AD:4D,2020-07-26 15:37:44.198446,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-82
26,DC:A6:32:33:AD:4D,2020-07-26 15:37:45.086580,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-82
27,DC:A6:32:33:AD:4D,2020-07-26 15:37:46.528521,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-82
28,DC:A6:32:33:AD:4D,2020-07-26 15:37:47.322891,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-84
29,DC:A6:32:33:AD:4D,2020-07-26 15:37:48.809160,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-82
30,DC:A6:32:33:AD:4D,2020-07-26 15:37:49.135984,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-82
31,DC:A6:32:33:AD:4D,2020-07-26 15:37:50.599852,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-84
32,DC:A6:32:33:AD:4D,2020-07-26 15:37:51.486114,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-82
33,DC:A6:32:33:AD:4D,2020-07-26 15:37:52.592882,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-82
34,DC:A6:32:33:AD:4D,2020-07-26 15:37:53.230350,6722ed3c-cf77-11ea-a722-dca63233ad4b,1,1,1,-82
