SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:4D,2020-07-26 15:39:49.116761,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-89
1,DC:A6:32:33:AD:4D,2020-07-26 15:39:51.122036,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-80
2,DC:A6:32:33:AD:4D,2020-07-26 15:39:52.872017,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-87
3,DC:A6:32:33:AD:4D,2020-07-26 15:39:53.024379,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-78
4,DC:A6:32:33:AD:4D,2020-07-26 15:39:55.029484,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-79
5,DC:A6:32:33:AD:4D,2020-07-26 15:39:57.034408,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-87
6,DC:A6:32:33:AD:4D,2020-07-26 15:39:58.065695,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-86
7,DC:A6:32:33:AD:4D,2020-07-26 15:39:59.321949,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-79
8,DC:A6:32:33:AD:4D,2020-07-26 15:40:00.400106,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-86
9,DC:A6:32:33:AD:4D,2020-07-26 15:40:01.016947,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-86
10,DC:A6:32:33:AD:4D,2020-07-26 15:40:02.381972,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-79
11,DC:A6:32:33:AD:4D,2020-07-26 15:40:03.095656,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-87
12,DC:A6:32:33:AD:4D,2020-07-26 15:40:04.041996,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-78
13,DC:A6:32:33:AD:4D,2020-07-26 15:40:05.942011,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-86
14,DC:A6:32:33:AD:4D,2020-07-26 15:40:06.050777,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-86
15,DC:A6:32:33:AD:4D,2020-07-26 15:40:07.263219,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-79
16,DC:A6:32:33:AD:4D,2020-07-26 15:40:08.001976,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-79
17,DC:A6:32:33:AD:4D,2020-07-26 15:40:10.006967,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-79
18,DC:A6:32:33:AD:4D,2020-07-26 15:40:11.102003,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-78
19,DC:A6:32:33:AD:4D,2020-07-26 15:40:12.460336,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-87
20,DC:A6:32:33:AD:4D,2020-07-26 15:40:13.084613,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-88
21,DC:A6:32:33:AD:4D,2020-07-26 15:40:14.597118,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-87
22,DC:A6:32:33:AD:4D,2020-07-26 15:40:15.452728,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-82
23,DC:A6:32:33:AD:4D,2020-07-26 15:40:16.222147,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-86
24,DC:A6:32:33:AD:4D,2020-07-26 15:40:17.404606,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-87
25,DC:A6:32:33:AD:4D,2020-07-26 15:40:19.015803,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-82
26,DC:A6:32:33:AD:4D,2020-07-26 15:40:20.422194,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-79
27,DC:A6:32:33:AD:4D,2020-07-26 15:40:21.517733,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-87
28,DC:A6:32:33:AD:4D,2020-07-26 15:40:22.270211,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-88
29,DC:A6:32:33:AD:4D,2020-07-26 15:40:23.707755,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-79
30,DC:A6:32:33:AD:4D,2020-07-26 15:40:24.533431,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-87
31,DC:A6:32:33:AD:4D,2020-07-26 15:40:25.237111,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-87
32,DC:A6:32:33:AD:4D,2020-07-26 15:40:26.182125,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-88
33,DC:A6:32:33:AD:4D,2020-07-26 15:40:27.134565,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-79
34,DC:A6:32:33:AD:4D,2020-07-26 15:40:28.582213,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-86
35,DC:A6:32:33:AD:4D,2020-07-26 15:40:29.445854,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-82
36,DC:A6:32:33:AD:4D,2020-07-26 15:40:30.214718,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-80
37,DC:A6:32:33:AD:4D,2020-07-26 15:40:31.180913,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-79
38,DC:A6:32:33:AD:4D,2020-07-26 15:40:32.252383,bdad474c-cf77-11ea-8836-dca63233ad4b,1,1,1,-86
